date,day_of_week,month,festival_flag,darshan_slot,holiday_flag,season,special_event_flag,crowd_level
2024-01-28,Sunday,1,0,8-9,1,1,0,2
2025-08-03,Sunday,8,0,9-10,1,3,0,1
2025-07-15,Tuesday,7,0,9-10,0,3,0,0
2024-02-19,Monday,2,0,7-8,0,1,0,1
2024-12-17,Tuesday,12,0,7-8,0,1,0,1
2024-01-10,Wednesday,1,0,2-3,0,1,0,0
2025-02-26,Wednesday,2,0,10-11,1,1,0,1
2024-02-20,Tuesday,2,0,11-12,0,1,0,1
2024-04-27,Saturday,4,0,10-11,1,2,0,1
2025-08-29,Friday,8,0,9-10,0,3,0,0
2025-05-31,Saturday,5,0,8-9,1,2,0,2
2025-07-15,Tuesday,7,0,7-8,0,3,0,1
2025-02-18,Tuesday,2,0,6-7,0,1,0,1
2024-10-06,Sunday,10,0,11-12,1,4,0,1
2025-08-31,Sunday,8,0,1-2,1,3,1,2
2025-05-27,Tuesday,5,0,11-12,0,2,0,0
2025-06-08,Sunday,6,0,9-10,1,3,0,1
2024-02-17,Saturday,2,0,9-10,1,1,0,1
2024-01-16,Tuesday,1,1,5-6,1,1,0,2
2024-07-17,Wednesday,7,0,4-5,1,3,0,1
2024-05-10,Friday,5,0,7-8,0,2,0,1
2024-12-04,Wednesday,12,0,7-8,0,1,0,1
2024-09-04,Wednesday,9,0,11-12,0,4,0,0
2025-06-11,Wednesday,6,0,10-11,0,3,0,0
2024-05-16,Thursday,5,0,9-10,0,2,0,0
2024-09-05,Thursday,9,0,11-12,1,4,0,1
2025-04-12,Saturday,4,0,6-7,1,2,0,1
2025-07-05,Saturday,7,0,12-1,1,3,0,1
2024-04-26,Friday,4,0,10-11,0,2,1,1
2025-02-07,Friday,2,0,7-8,0,1,0,1
2024-02-25,Sunday,2,0,2-3,1,1,0,1
2024-07-10,Wednesday,7,0,9-10,0,3,0,0
2024-11-18,Monday,11,0,6-7,0,4,0,1
2025-03-31,Monday,3,0,7-8,0,2,0,1
2024-02-15,Thursday,2,0,7-8,0,1,0,1
2025-07-22,Tuesday,7,0,5-6,0,3,0,0
2025-08-10,Sunday,8,1,12-1,1,3,0,2
2024-08-25,Sunday,8,0,11-12,1,3,0,1
2025-05-14,Wednesday,5,0,9-10,0,2,0,0
2025-03-27,Thursday,3,0,7-8,0,2,0,1
2025-02-12,Wednesday,2,0,9-10,0,1,0,1
2024-11-27,Wednesday,11,0,12-1,0,4,1,2
2025-07-23,Wednesday,7,0,6-7,1,3,0,2
2025-07-02,Wednesday,7,0,8-9,0,3,0,1
2024-08-03,Saturday,8,0,1-2,1,3,0,1
2024-04-28,Sunday,4,0,10-11,1,2,0,1
2025-05-24,Saturday,5,0,12-1,1,2,0,1
2024-06-01,Saturday,6,0,6-7,1,3,0,2
2024-02-13,Tuesday,2,0,2-3,0,1,1,2
2025-05-28,Wednesday,5,0,3-4,0,2,0,0
2024-09-01,Sunday,9,0,7-8,1,4,0,2
2024-04-11,Thursday,4,0,6-7,0,2,0,1
2024-12-02,Monday,12,0,3-4,0,1,0,1
2024-12-08,Sunday,12,0,5-6,1,1,0,1
2024-12-28,Saturday,12,0,1-2,1,1,0,1
2025-03-25,Tuesday,3,1,7-8,0,2,0,2
2025-02-05,Wednesday,2,0,6-7,0,1,0,1
2025-03-11,Tuesday,3,0,7-8,0,2,0,1
2025-03-02,Sunday,3,0,1-2,1,2,0,1
2025-05-26,Monday,5,0,10-11,0,2,0,0
2024-04-29,Monday,4,0,11-12,0,2,1,2
2024-07-10,Wednesday,7,0,8-9,1,3,0,2
2025-07-24,Thursday,7,0,7-8,0,3,0,1
2025-08-03,Sunday,8,1,8-9,1,3,0,2
2024-02-04,Sunday,2,0,6-7,1,1,0,2
2024-06-02,Sunday,6,0,10-11,1,3,0,1
2025-08-30,Saturday,8,0,12-1,1,3,0,1
2024-05-30,Thursday,5,0,7-8,0,2,0,1
2024-10-13,Sunday,10,0,9-10,1,4,0,1
2024-10-16,Wednesday,10,0,11-12,0,4,0,0
2024-12-28,Saturday,12,0,7-8,1,1,0,2
2025-04-23,Wednesday,4,0,9-10,0,2,0,0
2024-04-11,Thursday,4,0,10-11,0,2,0,0
2024-08-11,Sunday,8,0,7-8,1,3,0,2
2024-03-01,Friday,3,0,5-6,0,2,0,0
2024-09-07,Saturday,9,0,6-7,1,4,0,1
2025-01-07,Tuesday,1,0,8-9,0,1,0,1
2024-08-10,Saturday,8,0,12-1,1,3,0,1
2025-01-14,Tuesday,1,1,11-12,0,1,0,1
2025-05-22,Thursday,5,0,3-4,0,2,0,0
2025-05-05,Monday,5,0,6-7,0,2,0,1
2024-05-23,Thursday,5,0,7-8,0,2,0,1
2024-09-06,Friday,9,0,7-8,0,4,0,1
2024-05-24,Friday,5,0,7-8,0,2,0,1
2024-03-27,Wednesday,3,0,8-9,0,2,0,1
2024-06-28,Friday,6,0,6-7,0,3,0,1
2024-06-22,Saturday,6,0,7-8,1,3,0,1
2024-03-03,Sunday,3,1,1-2,1,2,0,2
2024-12-17,Tuesday,12,0,12-1,0,1,0,0
2025-07-07,Monday,7,0,10-11,0,3,0,0
2024-07-03,Wednesday,7,0,10-11,0,3,0,0
2025-06-15,Sunday,6,0,7-8,1,3,0,1
2024-09-08,Sunday,9,0,8-9,1,4,0,1
2024-04-30,Tuesday,4,0,1-2,0,2,0,0
2025-06-04,Wednesday,6,0,1-2,0,3,0,0
2025-05-29,Thursday,5,0,6-7,0,2,1,2
2024-03-16,Saturday,3,0,7-8,1,2,0,2
2024-11-04,Monday,11,0,4-5,0,4,0,0
2025-05-02,Friday,5,0,5-6,0,2,0,0
2024-09-25,Wednesday,9,0,6-7,0,4,1,2
2024-01-30,Tuesday,1,0,10-11,0,1,0,1
2025-03-04,Tuesday,3,0,6-7,0,2,0,1
2025-07-08,Tuesday,7,0,5-6,0,3,0,0
2024-07-09,Tuesday,7,0,11-12,0,3,0,0
2024-03-25,Monday,3,1,7-8,1,2,0,2
2024-08-06,Tuesday,8,0,7-8,0,3,0,1
2025-03-27,Thursday,3,0,1-2,0,2,0,0
2025-07-28,Monday,7,0,6-7,0,3,0,1
2025-02-12,Wednesday,2,0,7-8,0,1,0,1
2025-03-02,Sunday,3,1,7-8,1,2,0,2
2025-07-11,Friday,7,0,2-3,0,3,0,0
2024-04-06,Saturday,4,0,9-10,1,2,0,1
2025-04-16,Wednesday,4,0,7-8,0,2,0,1
2025-05-21,Wednesday,5,0,7-8,1,2,0,2
2024-05-20,Monday,5,0,10-11,0,2,0,0
2024-11-04,Monday,11,0,9-10,0,4,0,0
2024-07-02,Tuesday,7,0,10-11,0,3,0,0
2024-12-30,Monday,12,0,4-5,0,1,0,0
2025-05-14,Wednesday,5,0,7-8,0,2,0,1
2025-03-17,Monday,3,0,11-12,0,2,0,0
2025-05-19,Monday,5,0,6-7,1,2,0,2
2024-11-13,Wednesday,11,0,8-9,0,4,1,2
2024-05-13,Monday,5,0,10-11,0,2,0,0
2024-08-21,Wednesday,8,1,1-2,0,3,1,2
2024-07-14,Sunday,7,0,9-10,1,3,0,1
2025-02-04,Tuesday,2,0,10-11,0,1,0,1
2025-08-28,Thursday,8,1,12-1,0,3,0,1
2024-05-25,Saturday,5,0,6-7,1,2,0,1
2024-01-05,Friday,1,1,11-12,0,1,0,1
2024-11-10,Sunday,11,0,11-12,1,4,0,1
2025-03-18,Tuesday,3,0,8-9,0,2,0,1
2024-04-30,Tuesday,4,0,8-9,0,2,0,1
2024-03-02,Saturday,3,0,10-11,1,2,0,1
2024-11-08,Friday,11,0,12-1,1,4,0,1
2024-09-28,Saturday,9,0,12-1,1,4,0,1
2024-03-31,Sunday,3,0,8-9,1,2,0,1
2024-09-22,Sunday,9,0,8-9,1,4,0,2
2024-04-07,Sunday,4,0,8-9,1,2,0,1
2024-12-20,Friday,12,0,10-11,0,1,0,0
2024-02-15,Thursday,2,0,9-10,0,1,0,1
2025-05-08,Thursday,5,0,8-9,0,2,0,1
2025-06-11,Wednesday,6,0,9-10,0,3,0,0
2024-09-18,Wednesday,9,0,1-2,0,4,0,0
2025-02-02,Sunday,2,0,7-8,1,1,0,2
2025-04-11,Friday,4,0,8-9,0,2,0,1
2025-03-28,Friday,3,0,12-1,0,2,0,0
2024-02-10,Saturday,2,0,10-11,1,1,0,1
2024-04-14,Sunday,4,0,8-9,1,2,0,1
2024-12-29,Sunday,12,0,6-7,1,1,0,2
2024-10-17,Thursday,10,0,12-1,0,4,0,0
2024-07-16,Tuesday,7,0,9-10,1,3,1,2
2025-06-15,Sunday,6,0,7-8,1,3,0,2
2024-07-06,Saturday,7,0,8-9,1,3,0,1
2024-02-08,Thursday,2,0,10-11,0,1,0,0
2025-02-15,Saturday,2,0,8-9,1,1,0,2
2025-08-02,Saturday,8,0,10-11,1,3,0,1
2024-12-10,Tuesday,12,0,10-11,0,1,0,0
2024-03-03,Sunday,3,0,9-10,1,2,0,1
2025-04-17,Thursday,4,0,11-12,0,2,0,0
2024-06-04,Tuesday,6,0,6-7,0,3,0,1
2024-04-19,Friday,4,0,7-8,0,2,0,1
2024-08-18,Sunday,8,0,7-8,1,3,0,1
2024-08-26,Monday,8,1,8-9,0,3,0,2
2024-07-14,Sunday,7,0,6-7,1,3,0,1
2024-08-27,Tuesday,8,0,1-2,0,3,0,0
2025-02-08,Saturday,2,0,7-8,1,1,0,2
2024-05-25,Saturday,5,0,11-12,1,2,0,1
2025-06-19,Thursday,6,0,9-10,0,3,0,0
2025-04-04,Friday,4,0,2-3,0,2,0,0
2024-08-18,Sunday,8,1,1-2,1,3,0,2
2025-06-10,Tuesday,6,0,2-3,0,3,0,0
2025-05-29,Thursday,5,0,10-11,0,2,0,0
2025-06-29,Sunday,6,0,9-10,1,3,0,1
2024-04-16,Tuesday,4,0,8-9,0,2,0,1
2024-12-31,Tuesday,12,0,7-8,0,1,0,1
2025-08-29,Friday,8,1,8-9,0,3,0,2
2025-03-26,Wednesday,3,1,9-10,0,2,0,1
2025-04-24,Thursday,4,0,9-10,0,2,0,0
2025-08-09,Saturday,8,0,12-1,1,3,0,1
2024-09-15,Sunday,9,0,5-6,1,4,0,1
2025-08-14,Thursday,8,1,12-1,0,3,0,1
2024-01-01,Monday,1,0,3-4,0,1,0,0
2025-07-04,Friday,7,0,7-8,0,3,0,1
2025-03-01,Saturday,3,1,6-7,1,2,0,2
2024-03-07,Thursday,3,0,9-10,0,2,1,2
2025-04-04,Friday,4,0,9-10,0,2,0,0
2025-08-17,Sunday,8,0,10-11,1,3,0,1
2025-04-19,Saturday,4,0,3-4,1,2,0,1
2024-10-24,Thursday,10,0,8-9,0,4,0,1
2025-08-19,Tuesday,8,1,12-1,0,3,1,2
2025-01-01,Wednesday,1,0,11-12,0,1,1,2
2025-05-19,Monday,5,0,9-10,0,2,0,0
2025-02-24,Monday,2,0,10-11,0,1,0,0
2024-09-20,Friday,9,0,5-6,0,4,0,0
2025-06-25,Wednesday,6,0,9-10,0,3,0,0
2024-04-03,Wednesday,4,0,10-11,0,2,0,0
2024-11-24,Sunday,11,0,7-8,1,4,0,2
2024-06-05,Wednesday,6,0,7-8,0,3,0,1
2025-03-11,Tuesday,3,1,11-12,0,2,0,1
2025-04-18,Friday,4,0,12-1,0,2,0,0
2024-04-21,Sunday,4,0,6-7,1,2,0,1
2024-05-18,Saturday,5,0,10-11,1,2,1,2
2024-08-23,Friday,8,1,7-8,0,3,0,2
2024-01-31,Wednesday,1,0,7-8,0,1,0,1
2024-09-13,Friday,9,0,7-8,0,4,0,1
2025-07-01,Tuesday,7,0,9-10,0,3,0,0
2024-05-16,Thursday,5,0,10-11,0,2,0,0
2025-03-06,Thursday,3,0,7-8,0,2,1,2
2024-03-31,Sunday,3,1,7-8,1,2,0,2
2024-08-28,Wednesday,8,0,1-2,0,3,1,1
2025-03-08,Saturday,3,0,11-12,1,2,0,1
2025-04-01,Tuesday,4,0,8-9,1,2,0,2
2025-03-14,Friday,3,0,1-2,0,2,0,0
2025-07-16,Wednesday,7,0,8-9,0,3,0,1
2024-06-28,Friday,6,0,6-7,1,3,0,2
2025-08-15,Friday,8,0,3-4,0,3,0,0
2024-04-14,Sunday,4,0,10-11,1,2,0,1
2024-07-06,Saturday,7,0,12-1,1,3,0,1
2025-04-28,Monday,4,0,8-9,0,2,0,1
2025-02-28,Friday,2,0,8-9,0,1,0,1
2024-09-02,Monday,9,0,6-7,0,4,0,1
2024-03-29,Friday,3,0,9-10,0,2,0,0
2025-04-02,Wednesday,4,0,7-8,0,2,0,1
2024-01-18,Thursday,1,1,4-5,0,1,0,1
2024-12-03,Tuesday,12,0,2-3,1,1,0,1
2024-05-26,Sunday,5,0,12-1,1,2,1,2
2024-08-10,Saturday,8,1,6-7,1,3,0,2
2025-04-10,Thursday,4,0,7-8,0,2,0,1
2024-03-25,Monday,3,0,7-8,0,2,0,1
2024-08-06,Tuesday,8,0,8-9,1,3,0,2
2024-10-13,Sunday,10,0,1-2,1,4,0,1
2025-08-07,Thursday,8,1,6-7,1,3,0,2
2025-02-26,Wednesday,2,0,6-7,0,1,0,1
2025-05-14,Wednesday,5,0,12-1,0,2,0,0
2025-08-26,Tuesday,8,0,10-11,0,3,0,0
2024-07-14,Sunday,7,0,9-10,1,3,0,1
2025-04-12,Saturday,4,0,5-6,1,2,0,1
2025-01-11,Saturday,1,0,12-1,1,1,0,1
2024-07-21,Sunday,7,0,7-8,1,3,0,2
2024-09-15,Sunday,9,0,11-12,1,4,1,2
2024-07-12,Friday,7,0,1-2,0,3,0,0
2024-07-03,Wednesday,7,0,11-12,0,3,0,0
2025-03-06,Thursday,3,0,11-12,0,2,0,0
2024-08-08,Thursday,8,1,6-7,0,3,0,2
2025-05-07,Wednesday,5,0,10-11,0,2,0,0
2024-08-26,Monday,8,0,2-3,1,3,0,1
2025-08-08,Friday,8,1,8-9,0,3,0,2
2025-03-21,Friday,3,0,8-9,0,2,0,1
2025-05-29,Thursday,5,0,6-7,0,2,0,1
2025-01-05,Sunday,1,0,10-11,1,1,0,1
2024-08-24,Saturday,8,1,9-10,1,3,0,2
2024-12-05,Thursday,12,0,11-12,0,1,0,1
2024-08-29,Thursday,8,0,10-11,0,3,0,0
2024-11-05,Tuesday,11,0,6-7,0,4,0,1
2025-05-22,Thursday,5,0,1-2,0,2,0,0
2024-09-09,Monday,9,0,7-8,0,4,0,1
2025-07-30,Wednesday,7,0,12-1,0,3,0,0
2025-04-10,Thursday,4,0,12-1,0,2,0,0
2024-12-24,Tuesday,12,0,3-4,1,1,1,2
2024-10-18,Friday,10,0,8-9,0,4,0,1
2024-04-15,Monday,4,0,10-11,0,2,0,0
2025-04-30,Wednesday,4,0,7-8,0,2,0,1
2024-08-30,Friday,8,0,6-7,0,3,0,1
2024-07-05,Friday,7,0,9-10,0,3,0,0
2025-01-28,Tuesday,1,1,10-11,0,1,1,2
2025-03-17,Monday,3,1,8-9,0,2,0,2
2024-12-23,Monday,12,0,6-7,0,1,0,1
2024-11-19,Tuesday,11,0,11-12,0,4,0,0
2025-05-02,Friday,5,0,11-12,0,2,0,0
2024-06-19,Wednesday,6,0,6-7,0,3,0,1
2025-05-09,Friday,5,0,6-7,0,2,0,1
2024-08-17,Saturday,8,0,8-9,1,3,0,1
2024-12-03,Tuesday,12,0,7-8,0,1,1,2
2025-07-21,Monday,7,0,12-1,0,3,0,0
2025-06-11,Wednesday,6,0,10-11,0,3,0,0
2025-02-16,Sunday,2,0,8-9,1,1,0,2
2024-06-05,Wednesday,6,0,9-10,0,3,0,0
2024-02-22,Thursday,2,0,10-11,0,1,0,1
2025-07-28,Monday,7,0,8-9,0,3,0,1
2025-02-03,Monday,2,0,8-9,0,1,0,1
2024-07-25,Thursday,7,0,9-10,0,3,0,0
2025-01-25,Saturday,1,1,8-9,1,1,0,2
2024-10-23,Wednesday,10,0,12-1,0,4,0,0
2024-01-21,Sunday,1,1,7-8,1,1,0,2
2024-05-01,Wednesday,5,0,6-7,0,2,0,1
2024-05-28,Tuesday,5,0,7-8,0,2,1,2
2025-06-02,Monday,6,0,1-2,0,3,0,0
2024-09-24,Tuesday,9,0,1-2,1,4,0,1
2024-11-10,Sunday,11,0,10-11,1,4,0,1
2024-05-13,Monday,5,0,11-12,0,2,0,0
2025-06-01,Sunday,6,0,9-10,1,3,1,2
2025-07-03,Thursday,7,0,9-10,0,3,0,0
2024-02-20,Tuesday,2,0,9-10,0,1,0,1
2024-02-05,Monday,2,0,5-6,0,1,0,0
2024-11-05,Tuesday,11,0,6-7,0,4,0,1
2024-03-02,Saturday,3,0,8-9,1,2,0,1
2024-12-02,Monday,12,0,1-2,0,1,0,1
2025-06-24,Tuesday,6,0,12-1,0,3,0,0
2024-11-24,Sunday,11,0,2-3,1,4,0,1
2025-02-07,Friday,2,0,8-9,0,1,0,1
2024-02-02,Friday,2,0,10-11,0,1,0,1
2024-08-15,Thursday,8,0,9-10,0,3,0,0
2024-09-14,Saturday,9,0,11-12,1,4,0,1
2025-02-12,Wednesday,2,0,9-10,0,1,0,0
2024-02-01,Thursday,2,0,8-9,0,1,0,1
2024-05-25,Saturday,5,0,6-7,1,2,0,1
2025-03-21,Friday,3,0,8-9,0,2,0,1
2024-09-04,Wednesday,9,0,6-7,0,4,0,1
2024-01-01,Monday,1,0,3-4,1,1,0,1
2025-04-25,Friday,4,0,8-9,0,2,0,1
2024-12-01,Sunday,12,0,7-8,1,1,0,2
2025-06-16,Monday,6,0,6-7,0,3,1,2
2025-07-26,Saturday,7,0,6-7,1,3,0,1
2024-01-05,Friday,1,0,7-8,0,1,0,1
2025-06-17,Tuesday,6,0,9-10,0,3,0,0
2025-06-13,Friday,6,0,4-5,0,3,0,0
2024-12-12,Thursday,12,0,9-10,0,1,1,2
2024-08-15,Thursday,8,0,4-5,0,3,0,0
2024-10-02,Wednesday,10,0,9-10,0,4,0,0
2024-09-05,Thursday,9,0,11-12,1,4,0,1
2024-08-29,Thursday,8,1,3-4,0,3,0,1
2025-05-21,Wednesday,5,0,7-8,0,2,0,1
2025-06-20,Friday,6,0,11-12,1,3,0,1
2025-08-27,Wednesday,8,1,11-12,0,3,0,1
2024-04-29,Monday,4,0,7-8,0,2,0,1
2024-03-22,Friday,3,1,1-2,0,2,0,1
2024-08-12,Monday,8,1,1-2,0,3,0,1
2024-08-02,Friday,8,0,12-1,0,3,0,0
2024-09-02,Monday,9,0,9-10,0,4,0,0
2024-05-20,Monday,5,0,6-7,1,2,1,2
2024-06-29,Saturday,6,0,12-1,1,3,0,1
2024-10-30,Wednesday,10,0,1-2,1,4,0,1
2025-01-29,Wednesday,1,0,6-7,0,1,0,1
2024-02-07,Wednesday,2,0,11-12,0,1,0,1
2024-07-22,Monday,7,0,1-2,1,3,0,1
2025-04-24,Thursday,4,0,7-8,0,2,0,1
2024-01-22,Monday,1,1,10-11,0,1,0,1
2024-08-04,Sunday,8,1,1-2,1,3,0,2
2024-06-30,Sunday,6,0,6-7,1,3,0,1
2024-10-23,Wednesday,10,1,6-7,0,4,0,2
2024-05-05,Sunday,5,0,6-7,1,2,0,1
2024-03-22,Friday,3,0,7-8,0,2,0,1
2024-04-07,Sunday,4,0,9-10,1,2,0,1
2024-09-01,Sunday,9,0,8-9,1,4,0,1
2024-05-23,Thursday,5,0,7-8,0,2,1,2
2025-06-14,Saturday,6,0,9-10,1,3,0,1
2025-07-01,Tuesday,7,0,7-8,0,3,0,1
2024-10-21,Monday,10,0,8-9,0,4,0,1
2025-02-05,Wednesday,2,0,6-7,1,1,0,2
2025-05-03,Saturday,5,0,7-8,1,2,0,2
2024-07-02,Tuesday,7,0,12-1,0,3,0,0
2024-03-29,Friday,3,0,12-1,0,2,0,0
2025-03-18,Tuesday,3,0,11-12,0,2,1,2
2025-06-25,Wednesday,6,0,10-11,0,3,0,0
2025-06-06,Friday,6,0,9-10,0,3,0,0
2024-06-15,Saturday,6,0,8-9,1,3,0,2
2024-06-26,Wednesday,6,0,10-11,0,3,1,2
2025-04-10,Thursday,4,0,1-2,0,2,0,0
2025-05-19,Monday,5,0,6-7,0,2,0,1
2024-03-15,Friday,3,0,11-12,0,2,1,1
2025-04-18,Friday,4,0,6-7,0,2,0,1
2024-02-09,Friday,2,0,2-3,0,1,0,1
2025-06-05,Thursday,6,0,11-12,0,3,0,0
2024-02-26,Monday,2,0,9-10,0,1,0,1
2024-09-30,Monday,9,0,11-12,0,4,0,0
2024-03-28,Thursday,3,0,9-10,0,2,0,0
2025-06-26,Thursday,6,0,11-12,0,3,0,0
2024-02-06,Tuesday,2,0,6-7,0,1,0,1
2024-06-01,Saturday,6,0,6-7,1,3,0,2
2024-10-13,Sunday,10,1,6-7,1,4,0,2
2024-04-14,Sunday,4,0,8-9,1,2,0,1
2024-12-15,Sunday,12,0,7-8,1,1,0,2
2025-01-28,Tuesday,1,0,8-9,0,1,0,1
2024-04-21,Sunday,4,0,6-7,1,2,0,1
2025-01-13,Monday,1,0,12-1,0,1,0,1
2024-08-27,Tuesday,8,0,7-8,0,3,0,1
2025-08-26,Tuesday,8,1,5-6,0,3,0,1
2024-01-03,Wednesday,1,0,11-12,0,1,0,0
2024-08-14,Wednesday,8,0,12-1,0,3,0,0
2025-03-04,Tuesday,3,0,8-9,0,2,0,1
2025-03-12,Wednesday,3,0,7-8,0,2,0,1
2024-10-26,Saturday,10,0,7-8,1,4,0,2
2024-02-01,Thursday,2,0,10-11,0,1,0,1
2024-07-12,Friday,7,0,11-12,0,3,0,0
2024-02-02,Friday,2,0,11-12,0,1,0,0
2025-04-10,Thursday,4,0,2-3,0,2,0,0
2024-09-11,Wednesday,9,0,8-9,1,4,0,2
2024-04-23,Tuesday,4,0,10-11,0,2,0,0
2024-03-07,Thursday,3,1,6-7,0,2,0,2
2024-01-28,Sunday,1,0,7-8,1,1,0,2
2025-04-13,Sunday,4,0,7-8,1,2,0,1
2025-07-20,Sunday,7,0,9-10,1,3,0,1
2024-12-16,Monday,12,0,8-9,0,1,1,2
2025-03-30,Sunday,3,1,6-7,1,2,0,2
2025-02-07,Friday,2,0,11-12,0,1,0,0
2024-04-04,Thursday,4,0,11-12,0,2,0,0
2024-09-20,Friday,9,0,8-9,0,4,0,1
2025-04-01,Tuesday,4,0,6-7,0,2,0,1
2024-09-20,Friday,9,0,7-8,0,4,0,1
2024-11-23,Saturday,11,0,11-12,1,4,0,1
2024-09-21,Saturday,9,0,7-8,1,4,0,2
2024-03-26,Tuesday,3,1,8-9,0,2,0,2
2025-02-06,Thursday,2,0,9-10,0,1,0,1
2025-07-11,Friday,7,0,11-12,0,3,0,0
2024-06-17,Monday,6,0,1-2,0,3,0,0
2024-07-31,Wednesday,7,0,1-2,0,3,0,0
2024-02-13,Tuesday,2,0,10-11,0,1,0,1
2025-05-11,Sunday,5,0,6-7,1,2,0,2
2024-09-06,Friday,9,0,9-10,0,4,0,0
2024-06-04,Tuesday,6,0,7-8,1,3,0,2
2025-06-20,Friday,6,0,6-7,0,3,0,1
2024-04-24,Wednesday,4,0,7-8,0,2,0,1
2025-05-26,Monday,5,0,9-10,0,2,0,0
2024-11-09,Saturday,11,0,7-8,1,4,0,1
2024-09-20,Friday,9,0,8-9,0,4,0,1
2025-03-07,Friday,3,0,1-2,0,2,0,0
2024-01-25,Thursday,1,0,8-9,0,1,0,1
2024-06-03,Monday,6,0,6-7,0,3,0,1
2024-04-27,Saturday,4,0,11-12,1,2,0,1
2025-06-13,Friday,6,0,8-9,0,3,0,1
2024-06-20,Thursday,6,0,1-2,0,3,0,0
2024-05-23,Thursday,5,0,2-3,0,2,0,0
2025-01-10,Friday,1,0,12-1,0,1,0,1
2024-10-09,Wednesday,10,0,7-8,0,4,0,1
2024-07-19,Friday,7,0,11-12,1,3,0,1
2025-08-25,Monday,8,1,12-1,0,3,0,1
2024-04-12,Friday,4,0,10-11,0,2,0,0
2025-01-11,Saturday,1,0,6-7,1,1,0,2
2024-09-09,Monday,9,0,7-8,1,4,0,1
2025-05-31,Saturday,5,0,11-12,1,2,0,1
2024-08-02,Friday,8,0,12-1,0,3,0,0
2025-06-13,Friday,6,0,10-11,0,3,0,0
2024-09-15,Sunday,9,0,6-7,1,4,0,1
2025-06-08,Sunday,6,0,8-9,1,3,0,1
2025-08-19,Tuesday,8,0,9-10,0,3,0,0
2024-10-26,Saturday,10,0,7-8,1,4,0,2
2024-08-23,Friday,8,1,9-10,0,3,0,1
2024-12-21,Saturday,12,0,11-12,1,1,0,1
2024-09-01,Sunday,9,0,8-9,1,4,0,2
2025-02-01,Saturday,2,0,8-9,1,1,0,2
2024-08-30,Friday,8,1,11-12,0,3,0,1
2024-12-10,Tuesday,12,0,7-8,0,1,0,1
2025-02-19,Wednesday,2,0,6-7,0,1,0,1
2024-05-02,Thursday,5,0,7-8,0,2,0,1
2024-11-09,Saturday,11,0,11-12,1,4,0,1
2025-05-20,Tuesday,5,0,11-12,0,2,0,0
2024-12-01,Sunday,12,0,10-11,1,1,0,1
2024-07-26,Friday,7,0,10-11,0,3,0,0
2024-01-25,Thursday,1,0,8-9,0,1,0,1
2025-06-07,Saturday,6,0,10-11,1,3,1,2
2024-08-29,Thursday,8,1,10-11,0,3,1,2
2024-05-29,Wednesday,5,0,11-12,0,2,0,0
2024-08-17,Saturday,8,0,9-10,1,3,0,1
2024-02-20,Tuesday,2,0,6-7,1,1,0,2
2024-02-09,Friday,2,0,11-12,0,1,0,0
2024-08-25,Sunday,8,0,10-11,1,3,0,1
2025-02-24,Monday,2,0,11-12,0,1,0,1
2025-02-17,Monday,2,0,7-8,1,1,0,2
2024-01-16,Tuesday,1,0,9-10,0,1,0,0
2024-08-23,Friday,8,1,8-9,0,3,0,2
2024-10-09,Wednesday,10,0,7-8,0,4,0,1
2024-11-05,Tuesday,11,0,11-12,0,4,0,0
2024-11-23,Saturday,11,0,1-2,1,4,1,2
2025-02-04,Tuesday,2,0,6-7,1,1,0,2
2024-04-14,Sunday,4,0,6-7,1,2,0,1
2024-08-16,Friday,8,0,12-1,0,3,0,0
2024-10-09,Wednesday,10,0,6-7,0,4,0,1
2025-08-30,Saturday,8,0,6-7,1,3,1,2
2024-12-30,Monday,12,0,8-9,0,1,0,1
2025-08-16,Saturday,8,0,11-12,1,3,0,1
2024-05-08,Wednesday,5,0,10-11,0,2,0,0
2024-12-29,Sunday,12,0,10-11,1,1,0,1
2024-08-28,Wednesday,8,0,11-12,0,3,0,0
2024-04-07,Sunday,4,0,8-9,1,2,0,1
2024-06-09,Sunday,6,0,4-5,1,3,0,1
2024-04-22,Monday,4,0,11-12,1,2,0,1
2024-08-19,Monday,8,1,6-7,0,3,0,2
2024-04-27,Saturday,4,0,6-7,1,2,0,1
2025-04-22,Tuesday,4,0,8-9,0,2,0,1
2024-12-19,Thursday,12,0,8-9,0,1,0,1
2025-04-24,Thursday,4,0,11-12,1,2,0,1
2024-06-14,Friday,6,0,9-10,0,3,0,0
2025-03-24,Monday,3,1,9-10,0,2,0,1
2025-05-24,Saturday,5,0,8-9,1,2,0,2
2024-02-08,Thursday,2,0,6-7,0,1,0,1
2024-04-27,Saturday,4,0,10-11,1,2,0,1
2024-09-08,Sunday,9,0,10-11,1,4,0,1
2024-01-23,Tuesday,1,0,8-9,0,1,0,1
2024-02-06,Tuesday,2,0,7-8,0,1,0,1
2024-08-01,Thursday,8,0,6-7,1,3,0,2
2024-11-25,Monday,11,0,11-12,0,4,0,0
2025-04-07,Monday,4,0,6-7,0,2,0,1
2024-06-26,Wednesday,6,0,8-9,0,3,0,1
2025-08-05,Tuesday,8,1,8-9,0,3,1,2
2024-04-22,Monday,4,0,8-9,0,2,0,1
2024-04-28,Sunday,4,0,11-12,1,2,0,1
2024-06-11,Tuesday,6,0,9-10,0,3,0,0
2025-07-14,Monday,7,0,6-7,0,3,0,1
